,Id,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,YrMoSold
322,323,60,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,,MnPrv,,WD,Normal,86.0,10380,1986,1987,172.0,28,1474,0,1502,1553,1177,0,2730,1,0,2,1,4,1,8,1,1987.0,2,576,201,96,0,0,0,0,0,301000,2007-08-01
323,324,20,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,,Attchd,Unf,Fa,TA,Y,,,,WD,Normal,49.0,5820,1955,2005,0.0,256,0,906,1162,1163,0,0,1163,1,0,1,0,3,1,6,0,1955.0,1,220,142,98,0,0,0,0,0,126175,2006-07-01
324,325,80,RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,Gd,Gd,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,,,,WD,Normal,96.0,11275,1967,2007,300.0,0,0,710,710,1898,1080,0,2978,0,0,2,1,5,1,11,1,1961.0,2,564,240,0,0,0,0,0,0,242000,2010-06-01
325,326,45,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Po,N,FuseF,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,50.0,5000,1941,1950,0.0,116,0,604,720,803,0,0,803,0,0,1,0,2,1,5,0,1941.0,2,360,0,0,244,0,0,0,0,87000,2007-12-01
326,327,120,RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,,,,Con,Normal,32.0,10846,1993,1993,0.0,1619,0,100,1719,1719,0,0,1719,2,0,1,1,1,1,6,2,1993.0,2,473,122,30,0,0,0,0,0,324000,2008-05-01
327,328,20,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,,Attchd,RFn,TA,TA,Y,,,,WD,Normal,80.0,11600,1960,1960,175.0,565,0,818,1383,1383,0,0,1383,0,0,1,1,3,1,7,0,1960.0,1,292,0,45,0,0,0,0,0,145250,2006-04-01
328,329,75,RL,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,N,FuseA,Gd,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,,11888,1916,1994,0.0,0,0,844,844,1445,689,0,2134,0,0,2,0,5,1,10,0,1930.0,2,441,0,60,268,0,0,0,0,214500,2009-07-01
329,330,70,RM,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,Mn,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,,Detchd,Unf,Fa,Fa,N,,GdWo,,WD,Normal,60.0,6402,1920,1950,0.0,0,0,596,596,596,596,0,1192,0,0,1,0,3,1,6,0,1920.0,1,189,0,0,137,0,0,0,0,78000,2009-07-01
330,331,90,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,,10624,1964,1964,84.0,40,264,1424,1728,1728,0,0,1728,0,1,2,0,6,2,10,0,2002.0,1,352,155,0,0,0,0,0,0,119000,2007-11-01
331,332,20,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,,Attchd,RFn,TA,TA,Y,,,,WD,Normal,70.0,8176,1958,1992,0.0,846,0,210,1056,1056,0,0,1056,1,0,1,0,3,1,6,0,1958.0,1,308,0,0,0,0,0,0,0,139000,2007-08-01
332,333,20,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,,,,WD,Normal,85.0,10655,2003,2004,296.0,1124,479,1603,3206,1629,0,0,1629,1,0,2,0,3,1,7,1,2003.0,3,880,0,0,0,0,0,0,0,284000,2009-10-01
333,334,120,RM,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,,,,WD,Normal,59.0,8198,2004,2004,146.0,720,0,638,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2004.0,2,484,192,30,0,0,0,0,0,207000,2008-07-01
334,335,60,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,,,,WD,Normal,59.0,9042,1998,1998,0.0,828,0,115,943,943,695,0,1638,1,0,2,1,3,1,7,2,1998.0,2,472,100,38,0,0,0,0,0,192000,2008-07-01
335,336,190,RL,Grvl,,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Gd,ALQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,,,Shed,WD,Normal,,164660,1965,1965,0.0,1249,147,103,1499,1619,167,0,1786,2,0,2,0,3,1,7,2,1965.0,2,529,670,0,0,0,0,0,700,228950,2008-08-01
336,337,20,RL,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,,,,WD,Normal,86.0,14157,2005,2006,200.0,1249,0,673,1922,1922,0,0,1922,1,0,2,0,3,1,8,1,2005.0,3,676,178,51,0,0,0,0,0,377426,2007-07-01
337,338,20,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,,WD,Normal,70.0,9135,2002,2003,113.0,810,0,726,1536,1536,0,0,1536,1,0,2,0,3,1,7,0,2002.0,2,532,192,74,0,0,0,0,0,214000,2008-12-01
338,339,20,RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,Shed,WD,Normal,91.0,14145,1984,1998,0.0,213,0,995,1208,1621,0,0,1621,1,0,2,0,3,1,8,0,1984.0,2,440,108,45,0,0,0,0,400,202500,2006-05-01
339,340,20,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,,Attchd,Unf,TA,TA,Y,,,,WD,Normal,66.0,12400,1958,1998,176.0,585,0,630,1215,1215,0,0,1215,0,0,1,0,3,1,6,0,1958.0,1,297,0,0,0,0,234,0,0,155000,2009-06-01
340,341,60,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,Fin,TA,TA,Y,,,,WD,Normal,85.0,14191,2002,2002,0.0,0,0,967,967,993,915,0,1908,0,0,2,1,4,1,9,0,2002.0,2,431,135,0,0,0,0,0,0,202900,2010-04-01
341,342,20,RH,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,AsbShng,None,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,,CarPort,Unf,TA,TA,N,,,,WD,Normal,60.0,8400,1950,1950,0.0,0,0,721,721,841,0,0,841,0,0,1,0,2,1,4,0,1950.0,1,294,250,0,24,0,0,0,0,82000,2009-09-01
342,343,90,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,,,,,,Wall,Fa,N,FuseA,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,,8544,1949,1950,340.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949.0,2,400,0,0,0,0,0,0,0,87500,2006-05-01
343,344,120,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,RFn,TA,TA,Y,,,,WD,Normal,63.0,8849,2005,2005,616.0,28,0,1656,1684,1684,0,0,1684,0,0,2,0,2,1,6,1,2005.0,2,564,495,72,0,0,0,0,0,266000,2008-07-01
344,345,160,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,,Attchd,Unf,TA,TA,Y,,,,WD,Normal,36.0,2592,1976,1976,0.0,129,232,175,536,536,576,0,1112,0,0,1,1,3,1,4,0,1976.0,1,336,182,0,0,0,0,0,0,85000,2010-04-01
345,346,50,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,TA,Y,,,,WD,Normal,65.0,6435,1939,1950,0.0,0,0,972,972,972,605,0,1577,0,0,1,0,3,1,6,1,1939.0,1,312,0,0,0,0,0,0,0,140200,2006-10-01
346,347,20,RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,,Attchd,RFn,TA,TA,Y,,,Gar2,WD,Normal,,12772,1960,1998,0.0,498,0,460,958,958,0,0,958,0,0,1,0,2,1,5,0,1960.0,1,301,0,0,0,0,0,0,15500,151500,2007-04-01
347,348,20,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,,,,WD,Normal,,17600,1960,1960,30.0,1270,0,208,1478,1478,0,0,1478,1,0,2,0,3,1,6,2,1960.0,2,498,0,40,0,0,0,0,0,157500,2009-12-01
348,349,160,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,BuiltIn,RFn,TA,TA,Y,,,,WD,Normal,36.0,2448,2003,2004,106.0,573,0,191,764,764,862,0,1626,1,0,2,1,2,1,6,0,2003.0,2,474,0,27,0,0,0,0,0,154000,2008-10-01
349,350,60,RL,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,,,,New,Partial,56.0,20431,2005,2006,870.0,1410,0,438,1848,1848,880,0,2728,1,0,2,1,4,1,10,2,2006.0,3,706,0,0,0,0,0,0,0,437154,2006-04-01
350,351,120,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,,,,New,Partial,68.0,7820,2007,2007,362.0,0,0,1869,1869,1869,0,0,1869,0,0,2,0,2,1,6,1,2007.0,2,617,210,54,0,0,0,0,0,318061,2007-12-01
351,352,120,RL,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,,,,WD,Abnorml,,5271,1986,1986,0.0,1082,0,371,1453,1453,0,0,1453,1,0,1,1,2,1,6,1,1986.0,2,445,0,80,0,0,184,0,0,190000,2006-12-01
352,353,50,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,Fa,Mn,LwQ,Rec,GasA,TA,N,SBrkr,TA,Typ,,Detchd,Unf,TA,Fa,Y,,,,ConLw,Normal,60.0,9084,1941,1950,0.0,236,380,0,616,616,495,0,1111,0,1,1,0,3,1,5,0,1941.0,1,200,48,0,0,0,0,0,0,95000,2008-03-01
353,354,30,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,60.0,8520,1928,2003,0.0,0,0,624,624,720,0,0,720,0,0,1,0,2,1,5,0,2005.0,2,484,106,0,0,0,0,0,0,105900,2010-05-01
354,355,50,RL,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,Wd Sdng,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,,,,WD,Normal,60.0,8400,1940,2000,0.0,388,0,552,940,1192,403,0,1595,0,0,1,0,2,1,6,2,1940.0,1,240,0,0,108,0,0,0,0,140000,2006-06-01
355,356,20,RL,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,,WD,Normal,105.0,11249,1995,1995,0.0,334,544,322,1200,1200,0,0,1200,1,0,2,0,3,1,6,0,1995.0,2,521,0,26,0,0,0,0,0,177500,2007-08-01
356,357,20,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,,WD,Normal,,9248,1992,1992,106.0,560,0,598,1158,1167,0,0,1167,1,0,2,0,3,1,6,0,1992.0,2,400,120,26,0,0,0,0,0,173000,2009-07-01
357,358,120,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Fin,TA,TA,Y,,MnPrv,,WD,Normal,44.0,4224,1976,1976,0.0,874,0,268,1142,1142,0,0,1142,1,0,1,1,3,1,6,1,1976.0,2,528,536,90,0,0,0,0,0,134000,2007-08-01
358,359,80,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,GasA,Ex,Y,FuseF,Gd,Min2,,BuiltIn,Unf,TA,TA,Y,,,,WD,Abnorml,92.0,6930,1958,1958,120.0,300,294,468,1062,1352,0,0,1352,0,1,1,0,3,1,6,0,1958.0,1,288,168,0,294,0,0,0,0,130000,2006-07-01
359,360,60,RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,,,,WD,Normal,78.0,12011,1998,1998,530.0,956,0,130,1086,1086,838,0,1924,1,0,2,1,3,1,7,1,1998.0,2,592,208,75,0,0,374,0,0,280000,2006-06-01
360,361,85,RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,,MnPrv,,WD,Normal,,7540,1978,1978,0.0,773,0,115,888,912,0,0,912,1,0,1,0,2,1,5,1,1978.0,2,470,0,0,0,0,192,0,0,156000,2007-06-01
361,362,50,RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,N,,,,WD,Normal,,9144,1940,1982,0.0,399,0,484,883,988,517,0,1505,1,0,1,0,3,1,8,0,1940.0,1,240,0,0,0,0,0,0,0,145000,2008-07-01
362,363,85,RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,Slab,,,,,,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,BuiltIn,RFn,TA,TA,Y,,,,ConLD,Normal,64.0,7301,2003,2003,500.0,0,0,0,0,495,1427,0,1922,0,0,3,0,4,1,7,1,2003.0,2,672,0,0,177,0,0,0,0,198500,2009-07-01
363,364,160,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,21.0,1680,1972,2007,510.0,162,0,321,483,483,504,0,987,0,0,1,1,2,1,5,0,1972.0,1,264,250,0,0,0,0,0,0,118000,2009-05-01
364,365,60,RL,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,,,,WD,Normal,,18800,1976,1976,120.0,712,0,84,796,790,784,0,1574,1,0,2,1,3,1,6,1,1976.0,2,566,306,111,0,0,0,0,0,190000,2006-07-01
365,366,70,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Fa,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,,Detchd,Unf,TA,Fa,Y,,,,WD,Normal,59.0,10690,1920,1997,0.0,456,0,216,672,672,672,0,1344,0,0,1,0,3,1,6,0,1964.0,1,468,0,128,218,0,0,0,0,147000,2009-07-01
366,367,20,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,,,,WD,Normal,,9500,1963,1963,247.0,609,0,785,1394,1394,0,0,1394,1,0,1,1,3,1,6,2,1963.0,2,514,0,76,0,0,185,0,0,159000,2009-07-01
367,368,80,RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,Tar&Grv,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Basment,RFn,TA,TA,Y,,,,WD,Normal,101.0,9150,1962,1962,305.0,371,0,728,1099,1431,0,0,1431,0,1,1,0,3,1,6,1,1962.0,1,296,64,110,0,0,0,0,0,165000,2008-12-01
368,369,20,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,,,,WD,Normal,78.0,7800,1954,1954,200.0,540,0,728,1268,1268,0,0,1268,0,0,1,0,2,1,7,1,1954.0,1,244,0,98,0,0,0,0,0,132000,2010-03-01
369,370,20,RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Fin,TA,TA,Y,,,,WD,Normal,,9830,1959,2006,0.0,72,258,733,1063,1287,0,0,1287,1,0,1,0,3,1,7,1,1997.0,2,576,364,17,0,0,182,0,0,162000,2010-03-01
370,371,60,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,,,,WD,Normal,,8121,2000,2000,0.0,0,0,953,953,953,711,0,1664,0,0,2,1,3,1,7,1,2000.0,2,460,100,40,0,0,0,0,0,172400,2006-01-01
371,372,50,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,WdShing,Plywood,None,TA,TA,CBlock,,,,,,GasA,TA,Y,SBrkr,TA,Min2,Gd,Detchd,Fin,TA,TA,N,,,,WD,Normal,80.0,17120,1959,1959,0.0,0,0,0,0,1120,468,0,1588,0,0,2,0,4,1,7,1,1991.0,2,680,0,59,0,0,0,0,0,134432,2008-07-01
372,373,120,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,,Attchd,Unf,TA,TA,Y,,MnPrv,,WD,Normal,50.0,7175,1984,1984,0.0,623,121,0,744,752,0,0,752,1,0,1,0,2,1,4,0,1984.0,1,264,353,0,0,0,90,0,0,125000,2010-02-01
373,374,20,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min2,,Attchd,Unf,TA,TA,Y,,GdWo,,WD,Normal,79.0,10634,1953,1953,0.0,428,180,0,608,1319,0,0,1319,1,0,1,0,3,1,5,0,1953.0,1,270,66,0,0,0,0,0,0,123000,2009-11-01
